"id","comitted_production_per_hour","hired_for_this","remarks","employee_id","skills_id","process_id","efficiency","smv"
"4974","104","yes",NULL,"17077","254","26","69","0.4"
"4975","82","yes",NULL,"17077","254","449","68","0.5"
"4976","119",NULL,NULL,"9770","93","321","78","0.4"
"4977","98",NULL,NULL,"9770","93","365","80","0.5"
"4978","110",NULL,NULL,"9757","86","289","80","0.45"
"4979","113",NULL,NULL,"9755","86","136","76","0.4"
"4980","87",NULL,NULL,"9755","86","131","81","0.55"
"4981","78",NULL,NULL,"9752","86","357","78","0.6"
"4982","70","yes",NULL,"17078","15","79","70","0.6"
"4983","120","yes",NULL,"17078","15","94","80","0.4"
"4984","120","yes",NULL,"17078","8","33","80","0.5"
"4985","121",NULL,NULL,"9763","86","324","80","0.4"
"4986","60",NULL,NULL,"9763","93","358","66","0.65"
"4987","90",NULL,NULL,"9946","93","365","60","0.4"
"4988","90",NULL,NULL,"9946","93","360","60","0.4"
"4989","120",NULL,NULL,"9946","93","321","70","0.5"
"4990","82","yes",NULL,"17079","12","54","68","0.5"
"4991","113","yes",NULL,"17079","8","431","66","0.35"
"4992","70","yes",NULL,"17080","14","79","70","0.6"
"4993","100","yes",NULL,"17080","14","94","83","0.5"
"4994","100","yes",NULL,"17080","28","652","75","0.45"
"4995","136","yes",NULL,"17081","8","433","68","0.3"
"4996","132","yes",NULL,"17081","8","45","66","0.3"
"4997","150","yes",NULL,"17082","14","49","75","0.3"
"4998","150","yes",NULL,"17082","14","58","75","0.3"
"4999","90","yes",NULL,"17082","14","94","75","0.5"
"5000","Front and back part  Follow up. Line layout making. Production follow up size and serial maintaining operator train up. Operator monitoring.","yes",NULL,"15465",NULL,NULL,"70","0"
"5001","Front and back part  Follow up. Line layout making. Production follow up size and serial maintaining operator train up. Operator monitoring.","yes",NULL,"16627",NULL,NULL,"73","0"
"5002","Front and back part  Follow up. Line layout making. Production follow up size and serial maintaining operator train up. Operator monitoring.","yes",NULL,"16997",NULL,NULL,"73","0"
"5003","Front and back part  Follow up. Line layout making. Production follow up size and serial maintaining operator train up. Operator monitoring.","yes",NULL,"16241",NULL,NULL,"74","0"
"5004","Front and back part  Follow up. Line layout making. Production follow up size and serial maintaining operator train up. Operator monitoring.","yes",NULL,"16174",NULL,NULL,"71","0"
"5005","80","yes",NULL,"17083","252","89","80","0.6"
"5006","60","yes",NULL,"17083","8","80","80","0.8"
"5007","50","yes",NULL,"17083","15","79","50","0.6"
"5008","Front and back part  Follow up. Line layout making. Production follow up size and serial maintaining operator train up. Operator monitoring.","yes",NULL,"15478",NULL,NULL,"74","0"
"5009","Front and back part  Follow up. Line layout making. Production follow up size and serial maintaining operator train up. Operator monitoring.","yes",NULL,"13917",NULL,NULL,"72","0"
"5010","72","yes",NULL,"17084","8","97","72","0.6"
"5011","133","yes",NULL,"17084","8","93","77","0.35"
"5012","150","yes",NULL,"17084","8","46","75","0.3"
"5013","Front and back part  Follow up. Line layout making. Production follow up size and serial maintaining operator train up. Operator monitoring.","yes",NULL,"14388",NULL,NULL,"72","0"
"5014","136","yes",NULL,"17085","8","78","68","0.3"
"5016","98","yes",NULL,"17085","8","655","65","0.4"
"5017","Front and back part  Follow up. Line layout making. Production follow up size and serial maintaining operator train up. Operator monitoring.","yes",NULL,"16167",NULL,NULL,"72","0"
"5018","Front and back part  Follow up. Line layout making. Production follow up size and serial maintaining operator train up. Operator monitoring.","yes",NULL,"15398",NULL,NULL,"73","0"
"5019","1.Garment Quality Control (QC) Knowledge 2.Garment Manufacturing Process 3.Fabric and Accessories Knowledge 4.Inspection & Audit 5.Root Cause Analysis","yes",NULL,"7184",NULL,NULL,"75","0"
"5020","Front and back part  Follow up. Line layout making. Production follow up size and serial maintaining operator train up. Operator monitoring.","yes",NULL,"15542",NULL,NULL,"72","0"
"5021","120","yes",NULL,"17086","8","655","60","0.3"
"5022","200","yes",NULL,"17086","20","101","60","0.18"
"5023","Monitoring Production Quality, Compliance with Buyer Standards, Inspection & Reporting, Root Cause Analysis, Coordination with Quality & Production","yes",NULL,"7198",NULL,NULL,"71","0"
"5024","90","yes",NULL,"17087","14","79","90","0.6"
"5025","110","yes",NULL,"17087","14","95","83","0.45"
"5026","160","yes",NULL,"17087","14","49","80","0.3"
"5027","170","yes",NULL,"17087","14","58","85","0.3"
"5028","120","yes",NULL,"17087","252","646","80","0.4"
"5029","75","yes",NULL,"17087","8","41","75","0.6"
"5030","140","yes",NULL,"17087","254","98","77","0.33"
"5031","50","yes",NULL,"10692","8","25","58","0.7"
"5032","65","yes",NULL,"10692","8","62","65","0.6"
"5033","65","yes",NULL,"10692","15","79","65","0.6"
"5034","100","yes",NULL,"10692","15","94","67","0.4"
"5035","100","yes",NULL,"10692","16","81","67","0.4"
"5036","120","yes",NULL,"10692","16","95","60","0.3"
"5037","80","yes",NULL,"10701","15","79","80","0.6"
"5038","100","yes",NULL,"10701","15","94","67","0.4"
"5039","100","yes",NULL,"10701","16","81","67","0.4"
"5040","150","yes",NULL,"10701","16","95","75","0.3"
"5041","80","yes",NULL,"10701","8","7","68","0.5"
"5042","80","yes",NULL,"10701","15","443","68","0.5"
"5043","100","yes",NULL,"10757","12","42","75","0.45"
"5044","110","yes",NULL,"10757","8","48","73","0.4"
"5045","105","yes",NULL,"10757","12","49","70","0.4"
"5046","110","yes",NULL,"12315","11","42","73","0.4"
"5047","130","yes",NULL,"12315","12","654","76","0.35"
"5048","105","yes",NULL,"12315","8","7","70","0.4"
"5049","100","yes",NULL,"12315","16","56","63","0.38"
"5050","1. Compliance with Product Safety Standards , Chemical Management,  Risk Assessment, Testing & Certification,   Labeling & Regulatory Documentation,","yes",NULL,"12237",NULL,NULL,"60","0"
"5051","80","yes",NULL,"12313","254","26","80","0.6"
"5052","130","yes",NULL,"12313","254","449","87","0.4"
"5053","300","yes",NULL,"12313","20","101","80","0.16"
"5054","120","yes",NULL,"12313","8","55","60","0.3"
"5055","50","yes",NULL,"12312","12","62","72","0.86"
"5056","60","yes",NULL,"12312","8","87","75","0.75"
"5057","52","yes",NULL,"12312","11","16","70","0.9"
"5058","105","yes",NULL,"12316","8","41","70","0.4"
"5059","70","yes",NULL,"12316","8","541","70","0.6"
"5060","80","yes",NULL,"12316","20","101","67","0.5"
"5061","1. Prepare Operation Bulletin of new style (Top & Bottom). 	2. Calculate thread consumption. 	3. Capacity Study (Individual operator & total line).","yes",NULL,"12256",NULL,NULL,"80","0"
"5062","1. Compliance with Product Safety Standards , Chemical Management,  Risk Assessment, Testing & Certification,   Labeling & Regulatory Documentation,","yes",NULL,"9612",NULL,NULL,"60","0"
"5063","100","yes",NULL,"12320","15","430","67","0.4"
"5064","120","yes",NULL,"12320","15","58","70","0.35"
"5065","100","yes",NULL,"12320","8","79","50","0.3"
"5066","Sample Development Support:Technical File Review:Fit & Measurement Checking:Production Line Support:Sewing Technique Optimization:Quality Standard Imp","yes",NULL,"8156",NULL,NULL,"73","0"
"5067","1. Prepare Operation Bulletin of new style (Top & Bottom). 	2. Calculate thread consumption. 	3. Capacity Study (Individual operator & total line).","yes",NULL,"15445",NULL,NULL,"85","0"
"5068","Maintain Quality Standards, Process Control, Pre-Production Meetings,  Conduct Quality Audits, Root Cause Analysis,  Communication with Production &","yes",NULL,"7182",NULL,NULL,"65","0"
"5069","2. Calculate thread consumption. 	3. Capacity Study (Individual operator & total line). 	4. Production Follow-up (Individual operator, total line &","yes",NULL,"7440",NULL,NULL,"75","0"
"5070","2. Calculate thread consumption. 	3. Capacity Study (Individual operator & total line). 	4. Production Follow-up (Individual operator, total line &","yes",NULL,"10573",NULL,NULL,"80","0"
"5071","2. Calculate thread consumption. 	3. Capacity Study (Individual operator & total line). 	4. Production Follow-up (Individual operator, total line &","yes",NULL,"7439",NULL,NULL,"80","0"
"5072","Monitoring Production Quality, Compliance with Buyer Standards, Inspection & Reporting, Root Cause Analysis.","yes",NULL,"7416",NULL,NULL,"65","0"
"5073","2. Calculate thread consumption. 	3. Capacity Study (Individual operator & total line). 	4. Production Follow-up (Individual operator, total line &","yes",NULL,"15458",NULL,NULL,"78","0"
"5074","2. Calculate thread consumption. 	3. Capacity Study (Individual operator & total line). 	4. Production Follow-up (Individual operator, total line &","yes",NULL,"7438",NULL,NULL,"75","0"
"5075","100","yes",NULL,"9832","16","95","83","0.5"
"5076","150","yes",NULL,"9832","16","57","75","0.3"
"5077","150","yes",NULL,"9832","16","59","75","0.3"
"5078","90","yes",NULL,"9832","252","89","75","0.5"
"5079","Monitoring Production Quality, Compliance with Buyer Standards, Inspection & Reporting, Root Cause Analysis, Coordination with Quality & Production Te","yes",NULL,"7189",NULL,NULL,"70","0"
"5080","100","yes",NULL,"9829","16","81","83","0.5"
"5081","120","yes",NULL,"9829","8","41","80","0.4"
"5082","150","yes",NULL,"9829","12","654","75","0.3"
"5083","100","yes",NULL,"9829","11","42","83","0.5"
"5084","40","yes",NULL,"9829","12","641","67","1"
"5085","Production Planning and Scheduling:Capacity Planning:Order Management:Line Loading Plan:Material Requirement Planning (MRP):Monitoring Production Prog","yes",NULL,"7155",NULL,NULL,"75","0"
"5086","160","yes",NULL,"9811","16","56","80","0.3"
"5087","50","yes",NULL,"9811","11","62","72","0.86"
"5088","75","yes",NULL,"9811","15","79","81","0.65"
"5089","100","yes",NULL,"9811","8","7","83","0.5"
"5090","Monitoring Production Quality, Compliance with Buyer Standards, Inspection & Reporting, Root Cause Analysis.","yes",NULL,"7185",NULL,NULL,"75","0"
"5091","Sample Development Support:echnical File Review:Fit & Measurement Checking:Production Line Support:Sewing Technique Optimization:Quality Standard Impl","yes",NULL,"8157",NULL,NULL,"75","0"
"5092","120","yes",NULL,"9801","15","40","80","0.4"
"5093","110","yes",NULL,"9801","8","41","73","0.4"
"5094","110","yes",NULL,"9801","8","35","73","0.73"
"5095","70","yes",NULL,"9861","15","34","76","0.65"
"5096","80","yes",NULL,"9861","15","443","80","0.6"
"5097","70","yes",NULL,"9861","28","459","70","1"
"5098","Maintain Quality Standards, Process Control, Pre-Production Meetings,  Conduct Quality Audits, Root Cause Analysis,","yes",NULL,"8038",NULL,NULL,"69","0"
"5099","Monitoring Production Quality,","yes",NULL,"7418",NULL,NULL,"65","0"
"5100","90","yes",NULL,"10134","8","41","60","0.4"
"5101","60","yes",NULL,"10134","15","645","60","0.6"
"5102","100","yes",NULL,"10134","8","95","67","0.4"
"5103","100","yes",NULL,"10134","15","644","67","0.4"
"5104","150","yes",NULL,"10187","16","58","75","0.3"
"5105","120","yes",NULL,"10187","16","56","70","0.35"
"5106","80","yes",NULL,"10187","16","94","67","0.5"
"5107","70","yes",NULL,"10187","252","88","58","0.5"
"5108","60","yes",NULL,"10187","15","62","60","0.6"
"5109","60","yes",NULL,"10285","8","62","60","0.6"
"5110","100","yes",NULL,"10285","8","67","67","0.4"
"5111","60","yes",NULL,"10285","8","6","60","0.6"
"5112","110","yes",NULL,"10285","8","434","82","0.45"
"5113","120","yes",NULL,"8646","8","41","80","0.4"
"5114","100","yes",NULL,"8646","8","47","83","0.5"
"5115","90","yes",NULL,"8646","8","45","75","0.5"
"5116","100","yes",NULL,"8646","8","71","83","0.4"
"5117","Monitoring Production Quality, Compliance with Buyer Standards.","yes",NULL,"11068",NULL,NULL,"67","0"
"5118","120","yes",NULL,"8742","16","96","80","0.4"
"5119","140","yes",NULL,"8742","16","58","70","0.3"
"5120","84","yes",NULL,"8742","252","89","70","0.5"
"5121","84","yes",NULL,"8742","28","97","70","0.5"
"5122","105","yes",NULL,"8742","15","95","70","0.4"
"5123","70","yes",NULL,"8742","15","79","70","0.6"
"5124","90","yes",NULL,"8653","8","67","75","0.5"
"5125","65","yes",NULL,"8653","8","62","65","0.6"
"5126","113","yes",NULL,"8653","8","48","75","0.4"
"5127","113","yes",NULL,"8653","8","45","75","0.4"
"5128","105","yes",NULL,"8653","8","92","70","0.4"
"5129","Monitoring Production Quality, Compliance with Buyer Standards, Inspection & Reporting, Root Cause Analysis.","yes",NULL,"12937",NULL,NULL,"71","0"
"5130","60","yes",NULL,"8676","8","62","60","0.6"
"5131","50","yes",NULL,"8676","8","24","59","0.7"
"5132","80","yes",NULL,"8676","8","92","67","0.5"
"5133","90","yes",NULL,"8676","8","16","67","0.5"
"5134","100","yes",NULL,"8676","8","18","67","0.4"
"5135","84","yes",NULL,"8682","8","97","70","0.5"
"5136","70","yes",NULL,"8682","8","62","70","0.6"
"5137","105","yes",NULL,"8682","8","47","70","0.4"
"5138","112","yes",NULL,"8682","11","14","75","0.4"
"5139","136","yes",NULL,"8682","15","58","68","0.3"
"5140","Maintain Quality Standards, Process Control, Pre-Production Meetings,  Conduct Quality Audits, Root Cause Analysis,  Communication with Production &","yes",NULL,"13516",NULL,NULL,"68","0"
"5141","65","yes",NULL,"8670","8","63","54","0.5"
"5142","100","yes",NULL,"8670","8","42","67","0.4"
"5143","75","yes",NULL,"8670","8","16","63","0.5"
"5144","140","yes",NULL,"8912","28","97","70","0.3"
"5145","105","yes",NULL,"8912","28","443","70","0.4"
"5146","60","yes",NULL,"8912","15","34","60","0.6"
"5147","100","yes",NULL,"8912","15","95","67","0.4"
"5148","80","yes",NULL,"9032","252","88","80","0.6"
"5149","80","yes",NULL,"9032","16","95","80","0.6"
"5150","164","yes",NULL,"9032","16","58","82","0.3"
"5151","45","yes",NULL,"9032","8","24","75","1"
"5152","72","yes",NULL,"9032","8","97","72","0.6"
"5153","75","yes",NULL,"9415","8","62","75","0.6"
"5154","140","yes",NULL,"9415","12","46","82","0.35"
"5155","100","yes",NULL,"9415","8","63","83","0.5"
"5156","100","yes",NULL,"9415","8","47","83","0.5"
"5157","Maintain Quality Standards, Process Control, Pre-Production Meetings,  Conduct Quality Audits, Root Cause Analysis,  Communication with Production","yes",NULL,"13937",NULL,NULL,"68","0"
"5158","80","yes",NULL,"9383","8","97","80","0.6"
"5159","45","yes",NULL,"9383","8","82","75","1"
"5160","75","yes",NULL,"9383","8","62","75","0.6"
"5161","120","yes",NULL,"9383","8","93","80","0.4"
"5162","75","yes",NULL,"9383","8","72","75","0.75"
"5163","110","yes",NULL,"9383","8","67","83","0.45"
"5164","120","yes",NULL,"9382","8","93","80","0.4"
"5165","140","yes",NULL,"9382","8","92","82","0.35"
"5166","75","yes",NULL,"9382","8","97","75","0.6"
"5167","75","yes",NULL,"9382","8","62","75","0.6"
"5168","120","yes",NULL,"9360","8","14","60","0.3"
"5169","80","yes",NULL,"9360","8","63","67","0.5"
"5170","100","yes",NULL,"9360","8","41","67","0.4"
"5171","90","yes",NULL,"9360","8","18","75","0.5"
"5172","90","yes",NULL,"9265","254","449","75","0.5"
"5173","120","yes",NULL,"9265","15","49","80","0.4"
"5174","150","yes",NULL,"9265","15","59","75","0.3"
"5175","70","yes",NULL,"9344","8","45","58","0.5"
"5176","100","yes",NULL,"9344","8","14","67","0.4"
"5177","50","yes",NULL,"9344","8","50","67","0.8"
"5178","70","yes",NULL,"9343","8","62","70","0.6"
"5179","100","yes",NULL,"9343","8","63","83","0.5"
"5180","90","yes",NULL,"9343","12","42","75","0.5"
"5181","120","yes",NULL,"9343","8","49","80","0.4"
"5182","51","yes",NULL,"3267","15","13","51","0.6"
"5183","61","yes",NULL,"3267","8","63","61","0.6"
"5184","70","yes",NULL,"2562","8","435","70","0.6"
"5185","50","yes",NULL,"2562","8","24","66","0.8"
"5186","105","yes",NULL,"2562","8","654","70","0.4"
"5187","140","yes",NULL,"2562","11","14","70","0.3"
"5188","70","yes",NULL,"2562","8","62","64","0.55"
"5189","105","yes",NULL,"2395","15","442","70","0.4"
"5190","56","yes",NULL,"2395","15","13","65","0.7"
"5191","110","yes",NULL,"2395","8","7","73","0.4"
"5192","100","yes",NULL,"2395","28","54","67","40"
"5193","100","yes",NULL,"3081","15","38","50","0.3"
"5194","100","yes",NULL,"3081","15","58","50","0.3"
"5195","90","yes",NULL,"3081","8","55","60","0.4"
"5196","45","yes",NULL,"3235","8","87","60","0.8"
"5197","60","yes",NULL,"3235","8","62","60","0.6"
"5198","78","yes",NULL,"3235","11","42","65","0.5"
"5199","72","yes",NULL,"3235","8","434","60","0.5"
"5200","130","yes",NULL,"3235","11","46","65","0.3"
"5201","60","yes",NULL,"3058","15","644","50","0.5"
"5202","80","yes",NULL,"3058","15","444","40","0.3"
"5203","36","yes",NULL,"3036","8","62","40","0.65"
"5204","48","yes",NULL,"3036","8","41","40","0.5"
"5205","120","yes",NULL,"3031","15","61","60","0.3"
"5206","120","yes",NULL,"3031","15","40","60","0.3"
"5207","60","yes",NULL,"3231","15","644","60","0.6"
"5208","78","yes",NULL,"3231","15","645","65","0.5"
"5209","50","yes",NULL,"3231","8","67","50","0.6"
"5210","28","yes",NULL,"3231","8","76","40","0.9"
"5211","45","yes",NULL,"4245","8","24","75","1"
"5212","78","yes",NULL,"4245","8","72","78","0.6"
"5213","75","yes",NULL,"4245","8","97","75","0.6"
"5214","113","yes",NULL,"4245","8","92","75","0.4"
"5215","76","yes",NULL,"4245","8","62","76","0.6"
"5216","70","yes",NULL,"4242","8","62","70","0.6"
"5217","70","yes",NULL,"4242","8","63","58","0.5"
"5218","120","yes",NULL,"4242","11","77","80","0.4"
"5219","100","yes",NULL,"4242","8","434","70","0.42"
"5220","60","yes",NULL,"4246","15","644","60","0.6"
"5221","144","yes",NULL,"4246","15","59","72","0.3"
"5222","90","yes",NULL,"4246","15","96","60","0.4"
"5223","100","yes",NULL,"4243","12","66","83","0.5"
"5224","100","yes",NULL,"4243","11","42","67","0.4"
"5225","100","yes",NULL,"4243","8","657","67","0.4"
"5226","70","yes",NULL,"4243","8","87","70","0.6"
"5227","80","yes",NULL,"4229","11","83","80","0.6"
"5228","100","yes",NULL,"4229","8","72","83","0.5"
"5229","70","yes",NULL,"4229","8","66","58","0.5"
"5230","80","yes",NULL,"4229","8","16","67","0.5"
